team1,team2,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush,team2_1st_downs,team2_numberpenalties,team2_penaltyyards,team2_3rd_down_efficiency,team2_4th_down_efficiency,team2_comp/att,team2_defensive_/_special_teams_tds,team2_fumbles_lost,team2_interceptions_thrown,team2_passing,team2_passing_1st_downs,team2_red_zone_(made-att),team2_rushing,team2_rushing_1st_downs,team2_rushing_attempts,team2_sacks-yards_lost,team2_total_drives,team2_total_plays,team2_total_yards,team2_turnovers,team2_yards_per_pass,team2_yards_per_play,team2_yards_per_rush
Jets,Patriots,17.77777777777778,6.666666666666667,53.22222222222222,0.3326739618406285,0.4259259259259259,0.6169505034239333,0.3333333333333333,0.7777777777777778,0.4444444444444444,143.77777777777777,8.555555555555555,0.4092592592592592,141.77777777777777,7.666666666666667,28.22222222222222,0.1383652505897774,11.0,59.55555555555556,285.55555555555554,1.2222222222222223,4.533333333333333,4.677777777777778,5.011111111111111,20.2,7.2,56.5,0.4171994671994672,0.5966666666666667,0.7276404542458612,0.4,0.7,0.5,241.4,11.7,0.5333333333333333,117.7,7.0,28.9,0.3967850625745363,10.3,61.2,359.1,1.2,7.83,5.91,4.0200000000000005
Commanders,Dolphins,18.3,7.2,61.2,0.3644222444222444,0.4833333333333333,0.6473877973877974,0.1,0.6,0.6,190.1,9.0,0.8516666666666666,135.2,7.1,27.5,0.2131227106227106,9.9,57.9,325.3,1.2,6.51,5.65,4.8100000000000005,17.2,6.3,52.3,0.3777622377622377,0.5166666666666667,0.6834579304840216,0.1,0.4,1.3,192.1,10.8,0.6183333333333334,107.2,5.3,22.9,0.1213092463092463,9.8,55.9,299.3,1.7,5.9399999999999995,5.38,4.66
Panthers,Falcons,19.8,5.2,41.4,0.3717169595110771,0.6833333333333333,0.6259954906204906,0.1,0.7,0.8,164.0,10.1,0.5516666666666666,133.1,7.4,29.2,0.1136697045644413,10.0,62.0,297.1,1.5,5.0,4.75,4.43,19.333333333333332,5.444444444444445,42.333333333333336,0.3152939652939653,0.324074074074074,0.6049151343353184,0.0,0.5555555555555556,0.3333333333333333,211.44444444444449,11.0,0.5222222222222223,119.33333333333331,6.555555555555555,26.77777777777778,0.1388294711824123,10.77777777777778,61.44444444444444,330.77777777777777,0.8888888888888888,6.199999999999999,5.333333333333333,4.311111111111111
Buccaneers,Bills,19.444444444444443,6.222222222222222,48.55555555555556,0.3715312465312465,0.3592592592592593,0.6498220283225967,0.2222222222222222,0.3333333333333333,0.2222222222222222,228.55555555555551,11.11111111111111,0.5222222222222223,99.77777777777776,6.0,25.0,0.1370136943666355,11.11111111111111,61.77777777777778,328.3333333333333,0.5555555555555556,6.522222222222222,5.333333333333333,3.966666666666667,22.77777777777778,6.777777777777778,57.55555555555556,0.4385602052268719,0.2777777777777778,0.6962050451064008,0.0,0.4444444444444444,0.5555555555555556,231.22222222222223,12.0,0.6071428571428572,153.22222222222223,8.333333333333334,30.88888888888889,0.2713389220422468,10.555555555555555,63.0,384.44444444444446,1.0,7.155555555555556,6.1,4.933333333333334
Texans,Titans,19.22222222222222,7.444444444444445,59.55555555555556,0.3592683369644154,0.75,0.6565610589069775,0.2222222222222222,0.3333333333333333,0.6666666666666666,220.0,11.444444444444445,0.3481481481481481,111.22222222222224,5.333333333333333,26.22222222222222,0.1219693950750244,11.22222222222222,64.22222222222223,331.22222222222223,1.0,5.966666666666666,5.155555555555555,4.266666666666667,15.22222222222222,6.777777777777778,52.666666666666664,0.2730035396702063,0.3148148148148148,0.566949963234793,0.2222222222222222,0.7777777777777778,0.6666666666666666,162.77777777777777,9.77777777777778,0.3333333333333333,81.22222222222223,4.222222222222222,20.333333333333332,0.1345173449753081,10.77777777777778,57.333333333333336,244.0,1.4444444444444444,4.322222222222222,4.222222222222222,3.988888888888889
Bears,Vikings,20.88888888888889,8.222222222222221,66.77777777777777,0.4016654641654641,0.4722222222222222,0.608967168888524,0.1111111111111111,0.2222222222222222,0.4444444444444444,232.44444444444449,11.444444444444445,0.5925925925925926,147.33333333333334,7.888888888888889,29.22222222222222,0.1167145593869731,11.22222222222222,64.0,379.77777777777777,0.6666666666666666,6.777777777777778,5.922222222222222,4.911111111111111,17.77777777777778,8.333333333333334,65.66666666666667,0.3170033670033669,0.3962962962962962,0.6079322781005811,0.2222222222222222,0.5555555555555556,1.2222222222222223,197.77777777777777,10.0,0.6000000000000001,102.11111111111111,5.555555555555555,22.22222222222222,0.1998510937838422,11.22222222222222,57.77777777777778,299.8888888888889,1.7777777777777777,5.488888888888889,5.133333333333334,4.5
Packers,Giants,20.555555555555557,7.333333333333333,54.22222222222222,0.4645329978663312,0.6296296296296295,0.6898988746935216,0.0,0.4444444444444444,0.3333333333333333,237.44444444444449,11.77777777777778,0.6648148148148149,111.88888888888889,6.777777777777778,28.333333333333332,0.113831759965156,10.0,61.666666666666664,349.3333333333333,0.7777777777777778,7.211111111111112,5.655555555555555,3.922222222222222,20.5,7.9,65.2,0.3823214285714286,0.41,0.6100442223308077,0.0,0.4,0.6,209.9,9.4,0.5016666666666667,123.0,8.3,28.5,0.3971183261183261,10.3,63.9,332.9,1.0,5.8100000000000005,5.2,4.3
Bengals,Steelers,19.333333333333332,5.222222222222222,35.333333333333336,0.3990219656886323,0.4444444444444444,0.6362068908375584,0.1111111111111111,0.4444444444444444,1.1111111111111112,229.44444444444449,11.77777777777778,0.674074074074074,78.77777777777777,5.111111111111111,18.77777777777778,0.1631427052479683,10.88888888888889,58.22222222222222,308.22222222222223,1.5555555555555556,5.522222222222222,5.133333333333334,4.077777777777778,16.666666666666668,6.0,43.666666666666664,0.3641716308382975,0.2222222222222222,0.6769053220336118,0.0,0.3333333333333333,0.7777777777777778,195.0,8.88888888888889,0.6833333333333333,85.66666666666667,5.888888888888889,22.333333333333332,0.1121885648846433,11.0,55.0,280.6666666666667,1.1111111111111112,6.077777777777778,5.1,3.955555555555556
Chargers,Jaguars,21.4,7.1,50.0,0.4752229877965171,0.475,0.6770412056851506,0.0,0.4,0.8,245.4,12.3,0.4869047619047618,123.1,7.4,26.4,0.2637118150345437,10.2,66.0,368.5,1.2,6.32,5.63,4.9799999999999995,19.88888888888889,9.22222222222222,77.55555555555556,0.3735864444197777,0.4814814814814814,0.6050514379041316,0.3333333333333333,0.2222222222222222,0.7777777777777778,204.55555555555551,10.22222222222222,0.4351851851851852,120.33333333333331,7.333333333333333,27.555555555555557,0.1384911520940932,10.77777777777778,65.55555555555556,324.8888888888889,1.0,5.5,4.966666666666667,4.333333333333333
Seahawks,Rams,19.88888888888889,6.0,50.333333333333336,0.4058515558515558,0.2777777777777778,0.7191374036091995,0.4444444444444444,1.0,0.7777777777777778,246.11111111111111,10.77777777777778,0.6722222222222222,114.33333333333331,6.666666666666667,30.22222222222222,0.1214289704485782,11.11111111111111,57.111111111111114,360.44444444444446,1.7777777777777777,9.577777777777778,6.377777777777777,3.8,23.88888888888889,4.555555555555555,38.44444444444444,0.4048907882241215,0.7407407407407407,0.6702691733115065,0.0,0.5555555555555556,0.2222222222222222,259.8888888888889,14.0,0.6351851851851852,113.44444444444444,7.111111111111111,27.555555555555557,0.116053391053391,10.555555555555555,63.666666666666664,373.3333333333333,0.7777777777777778,7.111111111111111,5.833333333333333,4.155555555555555
