team1,team2,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush,team2_1st_downs,team2_numberpenalties,team2_penaltyyards,team2_3rd_down_efficiency,team2_4th_down_efficiency,team2_comp/att,team2_defensive_/_special_teams_tds,team2_fumbles_lost,team2_interceptions_thrown,team2_passing,team2_passing_1st_downs,team2_red_zone_(made-att),team2_rushing,team2_rushing_1st_downs,team2_rushing_attempts,team2_sacks-yards_lost,team2_total_drives,team2_total_plays,team2_total_yards,team2_turnovers,team2_yards_per_pass,team2_yards_per_play,team2_yards_per_rush
Packers,Lions,20.545454545454547,6.636363636363637,49.63636363636363,0.4833782379236924,0.5151515151515151,0.6788937391802684,0.0,0.3636363636363636,0.2727272727272727,222.45454545454547,11.363636363636363,0.6803030303030303,116.45454545454544,7.363636363636363,29.09090909090909,0.1310138642139156,9.909090909090908,61.0,338.90909090909093,0.6363636363636364,7.009090909090909,5.554545454545455,4.036363636363636,20.0,6.2727272727272725,47.36363636363637,0.3671611810649243,0.4772727272727273,0.697661551109827,0.0909090909090909,0.2727272727272727,0.4545454545454545,238.63636363636363,12.454545454545457,0.5673160173160173,139.8181818181818,6.7272727272727275,27.363636363636363,0.115111555111555,11.181818181818182,61.72727272727273,378.45454545454544,0.7272727272727273,7.145454545454545,6.109090909090909,5.109090909090909
Chiefs,Cowboys,23.363636363636363,6.909090909090909,57.63636363636363,0.4150530025530025,0.5909090909090909,0.6429305807486875,0.0,0.0909090909090909,0.6363636363636364,257.72727272727275,13.181818181818182,0.5924242424242424,118.27272727272728,8.272727272727273,27.272727272727273,0.1987060041407867,9.545454545454543,66.45454545454545,376.0,0.7272727272727273,6.609090909090909,5.672727272727273,4.5181818181818185,23.272727272727273,7.909090909090909,66.27272727272727,0.4251339569521388,0.4545454545454545,0.6886705734898617,0.1818181818181818,0.5454545454545454,0.7272727272727273,266.8181818181818,13.727272727272728,0.6136363636363636,120.45454545454544,6.818181818181818,26.272727272727273,0.259288260758849,10.636363636363637,64.81818181818181,387.27272727272725,1.2727272727272727,7.054545454545454,5.990909090909091,4.6000000000000005
Bengals,Ravens,19.181818181818183,5.545454545454546,40.90909090909091,0.3898757807848716,0.4242424242424242,0.6206525279101555,0.1818181818181818,0.4545454545454545,1.0909090909090908,222.1818181818182,11.363636363636363,0.6424242424242425,84.9090909090909,5.454545454545454,19.454545454545453,0.1555583172808052,10.727272727272728,59.0,307.09090909090907,1.5454545454545454,5.381818181818182,5.081818181818182,4.245454545454546,18.272727272727273,5.7272727272727275,44.81818181818182,0.3798838861673086,0.5075757575757576,0.6748537755531824,0.0909090909090909,0.5454545454545454,0.6363636363636364,176.63636363636363,9.0,0.4666666666666666,138.0,7.545454545454546,28.0,0.1831206178538194,10.727272727272728,56.72727272727273,314.6363636363636,1.181818181818182,6.409090909090909,5.627272727272727,4.9818181818181815
Bears,Eagles,20.545454545454547,7.909090909090909,65.81818181818181,0.4129399640763276,0.4772727272727273,0.5930510602594418,0.0909090909090909,0.3636363636363636,0.3636363636363636,227.36363636363637,10.909090909090908,0.6212121212121212,142.27272727272728,8.272727272727273,29.727272727272727,0.1185706534844465,11.363636363636363,64.54545454545455,369.6363636363636,0.7272727272727273,6.609090909090909,5.736363636363636,4.709090909090909,17.363636363636363,7.636363636363637,65.54545454545455,0.3318705284614375,0.406060606060606,0.6788189772054448,0.2727272727272727,0.4545454545454545,0.0909090909090909,193.1818181818182,9.181818181818182,0.6818181818181818,110.45454545454544,6.7272727272727275,28.181818181818183,0.1578655934212781,10.454545454545457,58.63636363636363,303.6363636363636,0.5454545454545454,6.336363636363637,5.245454545454546,3.863636363636364
Saints,Dolphins,18.272727272727273,7.090909090909091,51.0,0.3676398542040253,0.3242424242424242,0.663859496033877,0.1818181818181818,0.7272727272727273,0.8181818181818182,205.27272727272728,10.0,0.356060606060606,91.54545454545456,5.909090909090909,25.181818181818183,0.1681970234201471,10.090909090909092,63.0,296.8181818181818,1.5454545454545454,5.709090909090909,4.818181818181818,3.590909090909091,17.363636363636363,6.090909090909091,51.09090909090909,0.3737232464505192,0.4696969696969697,0.6849617549854742,0.0909090909090909,0.3636363636363636,1.181818181818182,187.54545454545453,10.545454545454543,0.5803030303030302,112.8181818181818,5.818181818181818,23.636363636363637,0.1196855217231392,9.727272727272728,55.72727272727273,300.3636363636364,1.5454545454545454,5.963636363636363,5.418181818181818,4.736363636363636
Texans,Colts,18.90909090909091,7.0,57.18181818181818,0.3370703642762466,0.7045454545454546,0.6433208368145041,0.1818181818181818,0.2727272727272727,0.5454545454545454,215.72727272727272,11.181818181818182,0.3606060606060606,107.63636363636364,5.363636363636363,25.90909090909091,0.1104883285907953,11.272727272727272,63.81818181818182,323.3636363636364,0.8181818181818182,5.827272727272727,5.0636363636363635,4.172727272727273,22.454545454545453,6.636363636363637,55.18181818181818,0.4162973390246117,0.5909090909090909,0.6899554307405649,0.0909090909090909,0.4545454545454545,0.6363636363636364,245.1818181818182,12.454545454545457,0.6863636363636364,138.8181818181818,8.272727272727273,26.636363636363637,0.1006481172246806,10.0,60.81818181818182,384.0,1.0909090909090908,7.272727272727272,6.336363636363637,5.127272727272727
Falcons,Jets,19.09090909090909,5.818181818181818,46.09090909090909,0.3137529137529137,0.356060606060606,0.6157474287512947,0.0,0.5454545454545454,0.3636363636363636,209.72727272727272,10.636363636363637,0.5636363636363636,120.0,6.636363636363637,27.09090909090909,0.1287392643007616,11.0,60.54545454545455,329.72727272727275,0.9090909090909092,6.381818181818182,5.409090909090909,4.318181818181818,17.272727272727273,6.636363636363637,56.54545454545455,0.3571936901482356,0.3484848484848484,0.6104775403194375,0.2727272727272727,0.8181818181818182,0.4545454545454545,145.72727272727272,8.363636363636363,0.4257575757575758,135.8181818181818,7.636363636363637,28.0,0.1448883730720768,10.727272727272728,59.09090909090909,281.54545454545456,1.2727272727272727,4.636363636363637,4.663636363636363,4.827272727272727
49ers,Browns,21.916666666666668,5.333333333333333,40.666666666666664,0.4500574656824657,0.4027777777777777,0.6956433950674507,0.0,0.4166666666666667,1.0833333333333333,249.41666666666663,13.583333333333334,0.6625,99.16666666666669,6.916666666666667,27.75,0.1850684718331776,10.333333333333334,64.33333333333333,348.5833333333333,1.5,6.825,5.441666666666666,3.608333333333333,16.181818181818183,6.909090909090909,55.90909090909091,0.3036017977862897,0.3939393939393939,0.5702452219497673,0.1818181818181818,0.2727272727272727,0.9090909090909092,163.63636363636363,7.818181818181818,0.5303030303030303,94.9090909090909,6.0,24.90909090909091,0.1701187994655905,11.727272727272728,62.18181818181818,258.54545454545456,1.181818181818182,4.654545454545455,4.181818181818182,3.8545454545454545
Rams,Panthers,22.454545454545453,4.636363636363637,38.27272727272727,0.3841668432577523,0.6666666666666666,0.6620384145275963,0.0909090909090909,0.5454545454545454,0.1818181818181818,248.36363636363637,13.454545454545457,0.6787878787878788,110.0,6.636363636363637,26.272727272727273,0.1040436835891381,10.454545454545457,61.63636363636363,358.3636363636364,0.7272727272727273,6.9,5.781818181818182,4.2272727272727275,19.333333333333332,5.333333333333333,41.083333333333336,0.3510806595365419,0.6194444444444445,0.6307944541888507,0.0833333333333333,0.5833333333333334,0.8333333333333334,185.0,10.833333333333334,0.4875,122.25,6.583333333333333,27.5,0.1195092365623218,10.083333333333334,61.5,307.25,1.4166666666666667,5.316666666666667,4.941666666666666,4.358333333333333
Jaguars,Titans,20.636363636363637,8.272727272727273,69.36363636363636,0.375909570227752,0.4484848484848485,0.6074387797728019,0.2727272727272727,0.2727272727272727,1.0,202.8181818181818,10.545454545454543,0.4863636363636363,128.0909090909091,7.909090909090909,29.363636363636363,0.1276650096080858,11.0,65.45454545454545,330.90909090909093,1.2727272727272727,5.790909090909091,5.072727272727272,4.3545454545454545,15.363636363636363,7.272727272727272,54.45454545454545,0.2918157303184041,0.3225108225108224,0.5834422713116774,0.2727272727272727,0.7272727272727273,0.5454545454545454,169.8181818181818,10.0,0.4242424242424242,77.54545454545455,4.090909090909091,20.181818181818183,0.137068868550285,10.454545454545457,58.27272727272727,247.36363636363637,1.2727272727272727,4.381818181818182,4.218181818181818,3.836363636363637
