team1,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush
49ers,21.916666666666668,5.333333333333333,40.666666666666664,0.4500574656824657,0.40277777777777773,0.6956433950674507,0.0,0.4166666666666667,1.0833333333333333,249.41666666666666,13.583333333333334,0.6625,99.16666666666667,6.916666666666667,27.75,0.18506847183317768,10.333333333333334,64.33333333333333,348.5833333333333,1.5,6.825,5.441666666666666,3.608333333333333
Bears,20.545454545454547,7.909090909090909,65.81818181818181,0.41293996407632766,0.4772727272727273,0.5930510602594418,0.09090909090909091,0.36363636363636365,0.36363636363636365,227.36363636363637,10.909090909090908,0.6212121212121212,142.27272727272728,8.272727272727273,29.727272727272727,0.11857065348444658,11.363636363636363,64.54545454545455,369.6363636363636,0.7272727272727273,6.609090909090909,5.736363636363636,4.709090909090909
Bengals,19.181818181818183,5.545454545454546,40.90909090909091,0.3898757807848716,0.42424242424242425,0.6206525279101555,0.18181818181818182,0.45454545454545453,1.0909090909090908,222.1818181818182,11.363636363636363,0.6424242424242425,84.9090909090909,5.454545454545454,19.454545454545453,0.15555831728080527,10.727272727272727,59.0,307.09090909090907,1.5454545454545454,5.381818181818182,5.081818181818182,4.245454545454546
Bills,21.636363636363637,6.7272727272727275,56.09090909090909,0.43681785386330846,0.32727272727272727,0.6913691902029199,0.09090909090909091,0.5454545454545454,0.8181818181818182,234.63636363636363,11.818181818181818,0.564935064935065,147.1818181818182,7.636363636363637,29.545454545454547,0.23239418296963052,10.727272727272727,62.36363636363637,381.8181818181818,1.3636363636363635,7.218181818181819,6.145454545454545,4.963636363636364
Broncos,18.818181818181817,8.454545454545455,80.27272727272727,0.3952949827949828,0.22727272727272727,0.6129267174185504,0.0,0.36363636363636365,0.7272727272727273,213.0,10.727272727272727,0.5348484848484848,122.27272727272727,6.2727272727272725,26.454545454545453,0.15411255411255406,11.727272727272727,62.90909090909091,335.27272727272725,1.0909090909090908,5.890909090909091,5.327272727272727,4.581818181818182
Browns,16.181818181818183,6.909090909090909,55.90909090909091,0.30360179778628976,0.3939393939393939,0.5702452219497673,0.18181818181818182,0.2727272727272727,0.9090909090909091,163.63636363636363,7.818181818181818,0.5303030303030303,94.9090909090909,6.0,24.90909090909091,0.17011879946559058,11.727272727272727,62.18181818181818,258.54545454545456,1.1818181818181819,4.654545454545455,4.181818181818182,3.8545454545454545
Buccaneers,19.09090909090909,5.454545454545454,43.36363636363637,0.3925496295148701,0.40303030303030307,0.6290751660301765,0.18181818181818182,0.36363636363636365,0.45454545454545453,208.36363636363637,10.090909090909092,0.503030303030303,111.18181818181819,6.7272727272727275,26.636363636363637,0.13448503368289463,11.272727272727273,62.81818181818182,319.54545454545456,0.8181818181818182,6.0181818181818185,5.118181818181818,4.1000000000000005
Cardinals,20.545454545454547,7.7272727272727275,56.63636363636363,0.43300865800865795,0.3393939393939394,0.6717224000262676,0.18181818181818182,0.6363636363636364,0.5454545454545454,231.72727272727272,12.727272727272727,0.5545454545454546,101.0909090909091,5.818181818181818,23.727272727272727,0.13486255933401808,10.363636363636363,66.0,332.8181818181818,1.1818181818181819,5.5,5.0636363636363635,4.190909090909091
Chargers,20.181818181818183,6.909090909090909,51.90909090909091,0.4547481707241065,0.4621212121212121,0.6609465506228642,0.0,0.36363636363636365,0.8181818181818182,231.54545454545453,11.545454545454545,0.4426406926406926,115.72727272727273,7.0,25.454545454545453,0.2506471045768579,10.090909090909092,64.0909090909091,347.27272727272725,1.1818181818181819,6.036363636363637,5.390909090909091,4.763636363636364
Chiefs,23.363636363636363,6.909090909090909,57.63636363636363,0.41505300255300254,0.5909090909090909,0.6429305807486875,0.0,0.09090909090909091,0.6363636363636364,257.72727272727275,13.181818181818182,0.5924242424242424,118.27272727272727,8.272727272727273,27.272727272727273,0.1987060041407867,9.545454545454545,66.45454545454545,376.0,0.7272727272727273,6.609090909090909,5.672727272727273,4.5181818181818185
