team1,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush
49ers,21.692307692307693,5.153846153846154,38.38461538461539,0.4652114162860769,0.37179487179487175,0.6831580057032878,0.0,0.38461538461538464,1.0,242.6153846153846,13.384615384615385,0.6576923076923078,98.53846153846153,6.923076923076923,28.153846153846153,0.18182144652732884,10.384615384615385,64.3076923076923,341.15384615384613,1.3846153846153846,6.699999999999999,5.323076923076924,3.5461538461538464
Bears,21.153846153846153,7.3076923076923075,59.69230769230769,0.4331211460736348,0.46794871794871795,0.579895463687171,0.07692307692307693,0.3076923076923077,0.46153846153846156,217.07692307692307,10.923076923076923,0.6153846153846154,152.6153846153846,8.846153846153847,31.23076923076923,0.12426063841846334,11.23076923076923,66.38461538461539,369.6923076923077,0.7692307692307693,6.261538461538462,5.592307692307693,4.776923076923077
Bengals,19.846153846153847,5.461538461538462,39.61538461538461,0.4263861195035284,0.39743589743589747,0.6187201062993029,0.15384615384615385,0.46153846153846156,1.0769230769230769,228.76923076923077,11.846153846153847,0.6333333333333333,86.46153846153847,5.538461538461538,20.46153846153846,0.15223066407276928,10.692307692307692,60.38461538461539,315.2307692307692,1.5384615384615385,5.546153846153846,5.130769230769231,4.146153846153846
Bills,22.0,6.6923076923076925,56.15384615384615,0.45259879009879006,0.4115384615384615,0.6956114839222985,0.23076923076923078,0.6153846153846154,0.7692307692307693,225.92307692307693,11.692307692307692,0.5626373626373626,157.76923076923077,8.23076923076923,31.153846153846153,0.20946174456404634,10.384615384615385,63.07692307692308,383.6923076923077,1.3846153846153846,7.092307692307693,6.115384615384615,5.061538461538461
Broncos,19.76923076923077,8.153846153846153,74.3076923076923,0.4152496008265239,0.2948717948717949,0.6309559853640546,0.07692307692307693,0.3076923076923077,0.6923076923076923,220.15384615384616,11.461538461538462,0.55,121.84615384615384,6.615384615384615,26.53846153846154,0.17206959706959704,11.23076923076923,64.07692307692308,342.0,1.0,5.892307692307692,5.3307692307692305,4.546153846153846
Browns,16.53846153846154,6.6923076923076925,53.07692307692308,0.3108398828421453,0.3333333333333333,0.5749355879163571,0.15384615384615385,0.46153846153846156,0.8461538461538461,174.30769230769232,8.153846153846153,0.5256410256410257,95.61538461538461,6.076923076923077,25.0,0.16256832631425364,11.76923076923077,62.15384615384615,269.9230769230769,1.3076923076923077,4.861538461538462,4.353846153846154,3.8461538461538463
Buccaneers,18.615384615384617,5.538461538461538,43.53846153846154,0.3835627042640617,0.4399267399267399,0.6176423566042886,0.15384615384615385,0.3076923076923077,0.46153846153846156,199.84615384615384,9.461538461538462,0.5025641025641026,115.15384615384616,6.923076923076923,27.615384615384617,0.12917964388552622,11.153846153846153,62.84615384615385,315.0,0.7692307692307693,5.876923076923077,5.046153846153846,4.092307692307693
Cardinals,20.384615384615383,7.384615384615385,53.69230769230769,0.4208791208791209,0.28717948717948716,0.6678560168054433,0.15384615384615385,0.6153846153846154,0.6153846153846154,238.69230769230768,13.153846153846153,0.5846153846153845,96.76923076923077,5.538461538461538,22.615384615384617,0.15834524251339993,10.384615384615385,65.23076923076923,335.46153846153845,1.2307692307692308,5.615384615384615,5.161538461538461,4.207692307692308
Chargers,20.0,6.6923076923076925,50.23076923076923,0.4674256371952251,0.391025641025641,0.6533734830995945,0.0,0.46153846153846156,0.8461538461538461,215.53846153846155,11.0,0.4463369963369963,125.6923076923077,7.230769230769231,27.76923076923077,0.24938204886107093,10.307692307692308,64.84615384615384,341.2307692307692,1.3076923076923077,5.8307692307692305,5.253846153846154,4.7153846153846155
Chiefs,22.384615384615383,7.0,59.46153846153846,0.4027625152625153,0.6025641025641025,0.6286884154394831,0.0,0.07692307692307693,0.7692307692307693,248.15384615384616,12.692307692307692,0.6166666666666666,118.92307692307692,8.0,27.076923076923077,0.1937768752986144,9.76923076923077,65.76923076923077,367.0769230769231,0.8461538461538461,6.423076923076923,5.592307692307693,4.553846153846154
