team1,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush
49ers,21.555555555555557,4.777777777777778,30.555555555555557,0.46655894033345013,0.37037037037037035,0.6926718123146695,0.0,0.2222222222222222,0.8888888888888888,226.0,12.555555555555555,0.7296296296296296,103.22222222222223,7.888888888888889,28.88888888888889,0.13300134868762317,10.222222222222221,63.44444444444444,329.22222222222223,1.1111111111111112,6.533333333333333,5.211111111111111,3.6222222222222222
Bears,22.333333333333332,6.777777777777778,55.333333333333336,0.4259094210074602,0.45370370370370366,0.5587901520448404,0.0,0.2222222222222222,0.4444444444444444,213.22222222222223,11.11111111111111,0.5648148148148148,175.0,9.88888888888889,33.111111111111114,0.13453228869895537,11.0,68.33333333333333,388.22222222222223,0.6666666666666666,6.066666666666666,5.711111111111111,5.199999999999999
Bengals,22.444444444444443,5.111111111111111,38.111111111111114,0.4622114078254429,0.462962962962963,0.6165266448656775,0.2222222222222222,0.3333333333333333,1.0,261.44444444444446,13.444444444444445,0.6462962962962963,102.66666666666667,6.444444444444445,21.11111111111111,0.14140211640211633,10.555555555555555,64.0,364.1111111111111,1.3333333333333333,6.055555555555555,5.711111111111111,4.788888888888889
Bills,21.0,6.888888888888889,59.22222222222222,0.4682800224466891,0.37222222222222223,0.6952239353443874,0.3333333333333333,0.8888888888888888,1.0,219.44444444444446,11.444444444444445,0.5203703703703704,155.22222222222223,7.666666666666667,30.22222222222222,0.12848177918510395,10.222222222222221,61.888888888888886,374.6666666666667,1.8888888888888888,7.011111111111111,6.1,5.122222222222223
Broncos,19.555555555555557,8.333333333333334,75.11111111111111,0.4253917378917379,0.3148148148148148,0.621513142880354,0.1111111111111111,0.2222222222222222,0.5555555555555556,224.11111111111111,11.88888888888889,0.5074074074074074,112.33333333333333,6.666666666666667,25.77777777777778,0.20039682539682535,11.222222222222221,64.44444444444444,336.44444444444446,0.7777777777777778,5.833333333333333,5.211111111111111,4.300000000000001
Browns,16.11111111111111,6.666666666666667,51.22222222222222,0.2852835073423308,0.2037037037037037,0.573496025579359,0.2222222222222222,0.4444444444444444,0.5555555555555556,165.0,7.555555555555555,0.4629629629629629,100.44444444444444,6.111111111111111,25.88888888888889,0.15921895783235612,11.88888888888889,60.333333333333336,265.44444444444446,1.0,5.033333333333333,4.422222222222222,3.866666666666667
Buccaneers,18.22222222222222,4.555555555555555,33.0,0.39103135426664837,0.3761904761904762,0.6261148316911714,0.1111111111111111,0.3333333333333333,0.5555555555555556,194.55555555555554,9.11111111111111,0.5185185185185185,111.22222222222223,7.444444444444445,27.333333333333332,0.1272246272246272,11.222222222222221,61.888888888888886,305.77777777777777,0.8888888888888888,5.9,5.011111111111111,3.9555555555555557
Cardinals,21.77777777777778,7.0,52.44444444444444,0.4381359381359381,0.08148148148148149,0.665653585944333,0.1111111111111111,0.8888888888888888,0.5555555555555556,271.55555555555554,14.333333333333334,0.6037037037037037,92.77777777777777,5.888888888888889,22.22222222222222,0.15879946926458552,10.777777777777779,67.88888888888889,364.3333333333333,1.4444444444444444,5.922222222222222,5.377777777777777,4.066666666666666
Chargers,19.666666666666668,6.444444444444445,48.77777777777778,0.48561264586806385,0.39814814814814814,0.655348574259645,0.0,0.4444444444444444,0.8888888888888888,200.66666666666666,10.444444444444445,0.515079365079365,133.88888888888889,7.777777777777778,29.88888888888889,0.267781540231631,10.222222222222221,65.55555555555556,334.55555555555554,1.3333333333333333,5.555555555555555,5.044444444444444,4.344444444444445
Chiefs,23.333333333333332,6.888888888888889,59.111111111111114,0.4087522045855379,0.574074074074074,0.6372855974585956,0.0,0.1111111111111111,1.0,259.8888888888889,13.444444444444445,0.6499999999999999,122.66666666666667,8.11111111111111,27.666666666666668,0.21115520282186945,10.0,67.0,382.55555555555554,1.1111111111111112,6.633333333333334,5.711111111111111,4.577777777777778
Colts,21.333333333333332,5.888888888888889,51.22222222222222,0.43479853479853475,0.3888888888888889,0.6516170155989364,0.0,0.5555555555555556,0.7777777777777778,227.11111111111111,11.88888888888889,0.7277777777777777,128.55555555555554,7.888888888888889,24.555555555555557,0.11578332493245796,10.333333333333334,59.666666666666664,355.6666666666667,1.3333333333333333,6.522222222222222,5.977777777777778,5.055555555555555
Commanders,19.22222222222222,6.333333333333333,54.333333333333336,0.39724586415762886,0.5925925925925926,0.6274708624708625,0.0,0.7777777777777778,1.0,194.0,9.666666666666666,0.6333333333333333,128.33333333333334,7.222222222222222,28.77777777777778,0.21674128340795007,9.333333333333334,60.22222222222222,322.3333333333333,1.7777777777777777,6.277777777777778,5.355555555555556,4.411111111111111
Cowboys,22.333333333333332,7.777777777777778,65.22222222222223,0.43751942501942503,0.48148148148148145,0.672031847070329,0.2222222222222222,0.5555555555555556,0.7777777777777778,272.8888888888889,13.88888888888889,0.5407407407407407,117.88888888888889,6.222222222222222,27.0,0.29642857142857143,10.666666666666666,64.55555555555556,390.77777777777777,1.3333333333333333,7.411111111111111,6.077777777777778,4.322222222222222
