team1,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush
49ers,21.166666666666668,3.8333333333333335,23.5,0.4621069290186937,0.38888888888888884,0.7024038461538461,0.0,0.3333333333333333,0.8333333333333334,209.16666666666666,12.333333333333334,0.7777777777777778,102.33333333333333,7.833333333333333,27.666666666666668,0.07804232804232801,10.333333333333334,59.166666666666664,311.5,1.1666666666666667,6.6499999999999995,5.283333333333333,3.8166666666666664
Bears,23.333333333333332,5.166666666666667,40.5,0.47027438792144677,0.513888888888889,0.5346811096811096,0.0,0.3333333333333333,0.3333333333333333,207.16666666666666,11.166666666666666,0.6805555555555555,185.33333333333334,10.5,34.666666666666664,0.1311965811965812,11.333333333333334,71.16666666666667,392.5,0.6666666666666666,5.666666666666667,5.516666666666667,5.266666666666667
Bengals,22.333333333333332,5.5,43.5,0.4827110511321037,0.3611111111111111,0.5991201485435912,0.3333333333333333,0.5,1.0,262.5,13.5,0.5694444444444444,107.0,6.833333333333333,22.5,0.13670634920634916,10.666666666666666,64.0,369.5,1.5,6.266666666666667,5.833333333333333,4.7
Bills,20.666666666666668,6.0,53.166666666666664,0.47556818181818183,0.5583333333333333,0.726953211607943,0.5,1.0,1.0,234.66666666666666,11.5,0.47500000000000003,150.0,7.5,30.666666666666668,0.12623716153127915,10.166666666666666,63.666666666666664,384.6666666666667,2.0,7.266666666666667,6.116666666666667,4.8999999999999995
Broncos,19.333333333333332,7.5,65.16666666666667,0.4791666666666667,0.2222222222222222,0.634150056200873,0.16666666666666666,0.16666666666666666,0.8333333333333334,226.0,11.833333333333334,0.43333333333333335,110.16666666666667,6.833333333333333,25.5,0.22519841269841268,10.833333333333334,62.833333333333336,336.1666666666667,1.0,6.066666666666666,5.3500000000000005,4.216666666666667
Browns,15.5,6.5,50.333333333333336,0.2751623376623376,0.05555555555555555,0.5509653540903541,0.16666666666666666,0.6666666666666666,0.8333333333333334,169.66666666666666,7.166666666666667,0.47222222222222215,99.16666666666667,6.0,25.166666666666668,0.1470364567986595,12.5,58.0,268.8333333333333,1.5,5.3,4.633333333333334,3.9000000000000004
Buccaneers,17.5,4.333333333333333,32.333333333333336,0.37631975867269984,0.4976190476190476,0.5761858619416759,0.16666666666666666,0.3333333333333333,0.6666666666666666,153.83333333333334,7.5,0.5,133.33333333333334,8.333333333333334,30.666666666666668,0.11444805194805192,11.0,63.833333333333336,287.1666666666667,1.0,4.666666666666667,4.5,4.316666666666666
Cardinals,22.0,7.0,50.833333333333336,0.39381105006105005,0.12222222222222223,0.6606752442363648,0.16666666666666666,0.6666666666666666,0.6666666666666666,284.0,15.166666666666666,0.6138888888888889,80.83333333333333,5.666666666666667,19.833333333333332,0.1554195804195804,11.0,67.83333333333333,364.8333333333333,1.3333333333333333,5.8999999999999995,5.3999999999999995,3.9499999999999997
Chargers,19.0,5.833333333333333,45.666666666666664,0.48466896880209576,0.2222222222222222,0.6174460405494888,0.0,0.3333333333333333,0.8333333333333334,161.83333333333334,8.666666666666666,0.5166666666666667,142.66666666666666,8.833333333333334,33.5,0.18902863218652688,10.833333333333334,64.5,304.5,1.1666666666666667,5.3,4.6499999999999995,4.066666666666666
Chiefs,21.333333333333332,7.333333333333333,64.16666666666667,0.3538690476190476,0.6666666666666666,0.5920104712943588,0.0,0.16666666666666666,1.3333333333333333,249.33333333333334,12.333333333333334,0.5972222222222222,113.66666666666667,7.0,26.166666666666668,0.23935185185185182,10.333333333333334,66.83333333333333,363.0,1.5,6.116666666666667,5.416666666666667,4.4
Colts,19.833333333333332,6.0,50.333333333333336,0.3597735597735598,0.4166666666666667,0.6330832031369665,0.0,0.8333333333333334,1.0,222.83333333333334,11.333333333333334,0.625,131.83333333333334,7.0,24.333333333333332,0.12605593977963936,11.0,60.666666666666664,354.6666666666667,1.8333333333333333,6.2,5.866666666666667,5.1499999999999995
Commanders,18.5,5.666666666666667,47.166666666666664,0.41283308195072904,0.5555555555555556,0.6399242424242424,0.0,0.5,1.1666666666666667,185.0,9.833333333333334,0.5166666666666667,122.0,6.833333333333333,28.666666666666668,0.16082621082621082,8.833333333333334,60.5,307.0,1.6666666666666667,5.883333333333333,5.05,4.166666666666667
Cowboys,23.833333333333332,7.166666666666667,63.333333333333336,0.42657828282828286,0.5555555555555555,0.6653838084689149,0.16666666666666666,0.8333333333333334,1.1666666666666667,283.6666666666667,15.0,0.4777777777777778,116.33333333333333,6.5,27.333333333333332,0.25416666666666665,10.5,67.83333333333333,400.0,2.0,7.133333333333333,5.916666666666667,4.366666666666666
Dolphins,19.666666666666668,4.333333333333333,40.333333333333336,0.3047008547008547,0.19444444444444442,0.6596417069243156,0.0,0.3333333333333333,0.6666666666666666,168.33333333333334,9.166666666666666,0.4666666666666666,166.16666666666666,9.5,32.166666666666664,0.10872688655672162,11.0,59.333333333333336,334.5,1.0,6.266666666666667,5.7,5.133333333333334
Eagles,17.333333333333332,8.0,60.333333333333336,0.33530982905982903,0.16666666666666666,0.6005090497737556,0.0,0.8333333333333334,0.8333333333333334,199.16666666666666,10.166666666666666,0.47222222222222215,136.5,5.666666666666667,27.833333333333332,0.07030007030007028,11.333333333333334,60.166666666666664,335.6666666666667,1.6666666666666667,6.1499999999999995,5.633333333333333,4.8999999999999995
Falcons,19.166666666666668,5.333333333333333,47.333333333333336,0.18731546231546228,0.3611111111111111,0.5814191944626727,0.0,0.6666666666666666,0.5,191.16666666666666,9.833333333333334,0.75,124.0,7.333333333333333,27.5,0.13657407407407404,11.5,59.333333333333336,315.1666666666667,1.1666666666666667,6.033333333333334,5.3,4.5
Giants,19.0,6.5,52.0,0.42568542568542567,0.3888888888888889,0.633122738726187,0.0,0.5,0.3333333333333333,222.66666666666666,9.5,0.41944444444444445,121.5,7.833333333333333,29.333333333333332,0.22958874458874456,10.166666666666666,62.5,344.1666666666667,0.8333333333333334,6.566666666666666,5.416666666666667,4.216666666666666
