team1,team2,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush,team2_1st_downs,team2_numberpenalties,team2_penaltyyards,team2_3rd_down_efficiency,team2_4th_down_efficiency,team2_comp/att,team2_defensive_/_special_teams_tds,team2_fumbles_lost,team2_interceptions_thrown,team2_passing,team2_passing_1st_downs,team2_red_zone_(made-att),team2_rushing,team2_rushing_1st_downs,team2_rushing_attempts,team2_sacks-yards_lost,team2_total_drives,team2_total_plays,team2_total_yards,team2_turnovers,team2_yards_per_pass,team2_yards_per_play,team2_yards_per_rush
Falcons,Buccaneers,17.666666666666668,6.0,55.0,0.22008547008547,0.5,0.6106719367588932,0.0,0.6666666666666666,1.0,185.66666666666663,8.333333333333334,0.5,136.0,7.666666666666667,30.666666666666668,0.1527777777777777,11.333333333333334,61.333333333333336,321.6666666666667,1.6666666666666667,6.1000000000000005,5.233333333333333,4.433333333333334,15.333333333333334,4.666666666666667,33.0,0.3600113122171945,0.4952380952380952,0.5365079365079365,0.0,0.0,1.0,125.33333333333331,5.666666666666667,0.4444444444444444,132.33333333333334,7.666666666666667,31.666666666666668,0.107070707070707,10.666666666666666,64.33333333333333,257.6666666666667,1.0,4.0,4.066666666666667,4.1000000000000005
Browns,Bears,16.0,6.333333333333333,50.666666666666664,0.317099567099567,0.0,0.5838217338217339,0.0,1.3333333333333333,0.6666666666666666,224.0,8.0,0.5555555555555555,87.66666666666667,5.666666666666667,26.0,0.1918049270990447,13.0,57.333333333333336,311.6666666666667,2.0,7.266666666666667,5.3999999999999995,3.3333333333333335,22.666666666666668,5.0,45.0,0.5422322775263951,0.611111111111111,0.5193121693121693,0.0,0.6666666666666666,0.6666666666666666,183.33333333333337,11.0,0.7222222222222222,172.66666666666666,10.333333333333334,34.666666666666664,0.137037037037037,11.0,71.33333333333333,356.0,1.3333333333333333,5.033333333333334,5.0,4.766666666666667
Ravens,Bengals,18.0,5.666666666666667,40.666666666666664,0.2902356902356902,0.75,0.5464415113871636,0.0,1.3333333333333333,0.6666666666666666,189.66666666666663,7.666666666666667,0.4111111111111111,146.0,8.0,32.0,0.1184782608695652,11.333333333333334,64.0,335.6666666666667,2.0,5.966666666666666,5.266666666666667,4.633333333333334,22.333333333333332,5.333333333333333,43.333333333333336,0.4950517318938371,0.3888888888888888,0.5808331214509704,0.3333333333333333,0.3333333333333333,1.0,239.0,13.0,0.7222222222222222,103.33333333333331,6.666666666666667,25.0,0.1226190476190475,10.333333333333334,66.0,342.3333333333333,1.3333333333333333,5.8999999999999995,5.266666666666667,4.133333333333334
Chargers,Chiefs,15.333333333333334,5.333333333333333,51.0,0.4414344685242518,0.1111111111111111,0.5744810744810744,0.0,0.6666666666666666,1.0,116.0,6.666666666666667,0.3111111111111111,134.33333333333334,6.666666666666667,32.333333333333336,0.2016161616161615,10.666666666666666,61.0,250.33333333333337,1.6666666666666667,4.2,4.0,3.8333333333333335,22.333333333333332,7.333333333333333,65.33333333333333,0.3692765567765567,0.7777777777777778,0.5770492650288047,0.0,0.3333333333333333,1.3333333333333333,245.66666666666663,11.666666666666666,0.5555555555555555,131.0,8.666666666666666,31.0,0.3333333333333332,11.0,71.66666666666667,376.6666666666667,1.6666666666666667,5.8999999999999995,5.233333333333333,4.366666666666666
Bills,Patriots,20.666666666666668,6.333333333333333,55.666666666666664,0.4637626262626262,0.7833333333333333,0.7145901838996469,1.0,1.0,1.0,179.66666666666666,10.333333333333334,0.3666666666666667,191.66666666666663,9.333333333333334,34.666666666666664,0.0936507936507936,9.666666666666666,66.66666666666667,371.3333333333333,2.0,5.733333333333333,5.6000000000000005,5.733333333333333,21.666666666666668,3.0,34.0,0.4487179487179487,0.6666666666666666,0.712686364868528,0.6666666666666666,0.0,0.3333333333333333,277.3333333333333,14.0,0.2666666666666666,97.0,6.0,29.0,0.237037037037037,10.0,64.0,374.3333333333333,0.3333333333333333,7.9,5.866666666666667,3.3333333333333335
Commanders,Giants,21.333333333333332,5.0,33.333333333333336,0.410708898944193,0.611111111111111,0.5616666666666666,0.0,0.6666666666666666,1.3333333333333333,194.0,11.0,0.1999999999999999,140.66666666666666,7.666666666666667,29.666666666666668,0.1666666666666666,8.666666666666666,66.0,334.6666666666667,2.0,5.266666666666667,5.0,4.733333333333333,20.333333333333332,5.666666666666667,55.333333333333336,0.4545454545454545,0.3611111111111111,0.6256730868799835,0.0,0.6666666666666666,0.6666666666666666,239.0,10.0,0.3111111111111111,125.0,8.333333333333334,34.666666666666664,0.2391774891774891,10.333333333333334,66.33333333333333,364.0,1.3333333333333333,7.2,5.366666666666667,3.6333333333333337
Raiders,Eagles,15.666666666666666,6.666666666666667,61.333333333333336,0.272875816993464,0.2222222222222222,0.7068922924901185,0.0,0.3333333333333333,0.3333333333333333,174.0,11.666666666666666,0.8333333333333334,43.666666666666664,2.0,17.0,0.1405122655122654,11.0,56.333333333333336,217.66666666666663,0.6666666666666666,4.566666666666666,3.9333333333333336,2.6333333333333333,17.333333333333332,9.0,64.33333333333333,0.3525641025641026,0.0,0.5920437405731523,0.0,1.3333333333333333,1.6666666666666667,245.66666666666663,12.333333333333334,0.5,94.66666666666669,3.6666666666666665,20.0,0.0626780626780626,12.0,58.333333333333336,340.3333333333333,3.0,6.433333333333334,5.833333333333333,4.666666666666667
Jets,Jaguars,14.333333333333334,7.0,63.333333333333336,0.2948232323232323,0.5,0.5413589678295561,0.3333333333333333,0.3333333333333333,1.3333333333333333,168.33333333333334,8.666666666666666,0.3888888888888888,84.33333333333333,5.0,23.666666666666668,0.1809116809116808,11.666666666666666,59.0,252.66666666666663,1.6666666666666667,4.8999999999999995,4.266666666666667,3.5666666666666664,18.666666666666668,9.333333333333334,74.0,0.3233877233877233,0.5,0.591079251294305,0.0,0.6666666666666666,1.0,228.66666666666663,12.0,0.7333333333333334,102.33333333333331,5.333333333333333,29.0,0.0896686159844054,12.666666666666666,60.333333333333336,331.0,1.6666666666666667,7.3,5.5,3.533333333333333
Cardinals,Texans,21.333333333333332,6.0,42.666666666666664,0.3402777777777777,0.1111111111111111,0.6577272727272727,0.3333333333333333,0.3333333333333333,0.6666666666666666,275.0,15.333333333333334,0.611111111111111,67.0,4.666666666666667,17.666666666666668,0.2371212121212121,11.0,66.0,342.0,1.0,5.766666666666667,5.233333333333333,3.8,17.666666666666668,7.333333333333333,61.333333333333336,0.3575498575498575,0.3333333333333333,0.5485919098822324,0.0,0.0,0.3333333333333333,198.33333333333337,9.333333333333334,0.4666666666666666,99.33333333333331,6.0,30.333333333333332,0.092156862745098,11.666666666666666,64.0,297.6666666666667,0.3333333333333333,5.833333333333333,4.633333333333333,3.3333333333333335
Packers,Broncos,19.0,3.6666666666666665,28.333333333333332,0.5555555555555555,0.3333333333333333,0.6539393939393939,0.0,0.0,0.3333333333333333,198.66666666666663,9.333333333333334,0.8333333333333334,129.33333333333334,8.666666666666666,32.666666666666664,0.1071428571428571,9.666666666666666,59.0,328.0,0.3333333333333333,7.5,5.633333333333333,4.066666666666666,22.0,7.666666666666667,76.66666666666667,0.5055555555555555,0.4444444444444444,0.6972709551656919,0.3333333333333333,0.0,0.3333333333333333,267.3333333333333,14.0,0.4888888888888889,99.33333333333331,7.333333333333333,25.0,0.236111111111111,9.0,67.33333333333333,366.6666666666667,0.3333333333333333,6.3,5.433333333333334,3.8333333333333335
